flight_id,departure_date,airline_name,airline_type,airline_country,destination,price,is_weekend,is_peak_season,season_multiplier,day_of_week,month
1870,2026-02-14,대한항공,FSC,KR,오키나와,311050,True,False,1.2,Saturday,2
1871,2026-02-15,대한항공,FSC,KR,오키나와,316514,True,False,1.2,Sunday,2
1872,2026-02-16,대한항공,FSC,KR,오키나와,280548,False,False,1.2,Monday,2
1873,2026-02-17,대한항공,FSC,KR,오키나와,297948,False,False,1.2,Tuesday,2
1874,2026-02-18,대한항공,FSC,KR,오키나와,317878,False,False,1.2,Wednesday,2
1875,2026-02-19,대한항공,FSC,KR,오키나와,311456,False,False,1.2,Thursday,2
1876,2026-02-20,대한항공,FSC,KR,오키나와,300113,False,False,1.2,Friday,2
1877,2026-02-21,대한항공,FSC,KR,오키나와,302977,True,False,1.2,Saturday,2
1878,2026-02-22,대한항공,FSC,KR,오키나와,298097,True,False,1.2,Sunday,2
1879,2026-02-23,대한항공,FSC,KR,오키나와,285550,False,False,1.2,Monday,2
1880,2026-02-24,대한항공,FSC,KR,오키나와,301470,False,False,1.2,Tuesday,2
1881,2026-02-25,대한항공,FSC,KR,오키나와,308842,False,False,1.2,Wednesday,2
1882,2026-02-26,대한항공,FSC,KR,오키나와,319820,False,False,1.2,Thursday,2
1883,2026-02-27,대한항공,FSC,KR,오키나와,305712,False,False,1.2,Friday,2
1884,2026-02-28,대한항공,FSC,KR,오키나와,313141,True,False,1.2,Saturday,2
1885,2026-03-01,대한항공,FSC,KR,오키나와,300481,True,False,1.3,Sunday,3
1886,2026-03-02,대한항공,FSC,KR,오키나와,319921,False,False,1.3,Monday,3
1887,2026-03-03,대한항공,FSC,KR,오키나와,290761,False,False,1.3,Tuesday,3
1888,2026-03-04,대한항공,FSC,KR,오키나와,306065,False,False,1.3,Wednesday,3
1889,2026-03-05,대한항공,FSC,KR,오키나와,337002,False,False,1.3,Thursday,3
1890,2026-03-06,대한항공,FSC,KR,오키나와,354111,False,False,1.3,Friday,3
1891,2026-03-07,대한항공,FSC,KR,오키나와,296555,True,False,1.3,Saturday,3
1892,2026-03-08,대한항공,FSC,KR,오키나와,316048,True,False,1.3,Sunday,3
1893,2026-03-09,대한항공,FSC,KR,오키나와,341748,False,False,1.3,Monday,3
1894,2026-03-10,대한항공,FSC,KR,오키나와,303316,False,False,1.3,Tuesday,3
1895,2026-03-11,대한항공,FSC,KR,오키나와,325951,False,False,1.3,Wednesday,3
1896,2026-03-12,대한항공,FSC,KR,오키나와,337428,False,False,1.3,Thursday,3
1897,2026-03-13,대한항공,FSC,KR,오키나와,329878,False,False,1.3,Friday,3
1898,2026-03-14,대한항공,FSC,KR,오키나와,302283,True,False,1.3,Saturday,3
1899,2026-03-15,대한항공,FSC,KR,오키나와,313075,True,False,1.3,Sunday,3
1900,2026-03-16,대한항공,FSC,KR,오키나와,340698,False,False,1.3,Monday,3
1901,2026-03-17,대한항공,FSC,KR,오키나와,325896,False,False,1.3,Tuesday,3
1902,2026-03-18,대한항공,FSC,KR,오키나와,290497,False,False,1.3,Wednesday,3
1903,2026-03-19,대한항공,FSC,KR,오키나와,339228,False,False,1.3,Thursday,3
1904,2026-03-20,대한항공,FSC,KR,오키나와,359922,False,True,1.6,Friday,3
1905,2026-03-21,대한항공,FSC,KR,오키나와,416301,True,True,1.6,Saturday,3
1906,2026-03-22,대한항공,FSC,KR,오키나와,373188,True,True,1.6,Sunday,3
1907,2026-03-23,대한항공,FSC,KR,오키나와,433152,False,True,1.6,Monday,3
1908,2026-03-24,대한항공,FSC,KR,오키나와,386319,False,True,1.6,Tuesday,3
1909,2026-03-25,대한항공,FSC,KR,오키나와,383065,False,True,1.6,Wednesday,3
1910,2026-03-26,대한항공,FSC,KR,오키나와,368935,False,True,1.6,Thursday,3
1911,2026-03-27,대한항공,FSC,KR,오키나와,381372,False,True,1.6,Friday,3
1912,2026-03-28,대한항공,FSC,KR,오키나와,426691,True,True,1.6,Saturday,3
1913,2026-03-29,대한항공,FSC,KR,오키나와,436189,True,True,1.6,Sunday,3
1914,2026-03-30,대한항공,FSC,KR,오키나와,386349,False,True,1.6,Monday,3
1915,2026-03-31,대한항공,FSC,KR,오키나와,392721,False,True,1.6,Tuesday,3
1916,2026-04-01,대한항공,FSC,KR,오키나와,414423,False,True,1.6,Wednesday,4
1917,2026-04-02,대한항공,FSC,KR,오키나와,427448,False,True,1.6,Thursday,4
1918,2026-04-03,대한항공,FSC,KR,오키나와,404183,False,True,1.6,Friday,4
1919,2026-04-04,대한항공,FSC,KR,오키나와,388191,True,True,1.6,Saturday,4
1920,2026-04-05,대한항공,FSC,KR,오키나와,389865,True,True,1.6,Sunday,4
1921,2026-04-06,대한항공,FSC,KR,오키나와,412324,False,True,1.6,Monday,4
1922,2026-04-07,대한항공,FSC,KR,오키나와,357375,False,True,1.6,Tuesday,4
1923,2026-04-08,대한항공,FSC,KR,오키나와,406290,False,True,1.6,Wednesday,4
1924,2026-04-09,대한항공,FSC,KR,오키나와,385331,False,True,1.6,Thursday,4
1925,2026-04-10,대한항공,FSC,KR,오키나와,420147,False,True,1.6,Friday,4
1926,2026-04-11,대한항공,FSC,KR,오키나와,364499,True,True,1.6,Saturday,4
1927,2026-04-12,대한항공,FSC,KR,오키나와,403799,True,True,1.6,Sunday,4
1928,2026-04-13,대한항공,FSC,KR,오키나와,395290,False,True,1.6,Monday,4
1929,2026-04-14,대한항공,FSC,KR,오키나와,408094,False,True,1.6,Tuesday,4
1930,2026-04-15,대한항공,FSC,KR,오키나와,362266,False,True,1.6,Wednesday,4
1931,2026-04-16,대한항공,FSC,KR,오키나와,327557,False,False,1.3,Thursday,4
1932,2026-04-17,대한항공,FSC,KR,오키나와,326364,False,False,1.3,Friday,4
1933,2026-04-18,대한항공,FSC,KR,오키나와,326311,True,False,1.3,Saturday,4
1934,2026-04-19,대한항공,FSC,KR,오키나와,329072,True,False,1.3,Sunday,4
1935,2026-04-20,대한항공,FSC,KR,오키나와,333778,False,False,1.3,Monday,4
1936,2026-04-21,대한항공,FSC,KR,오키나와,342065,False,False,1.3,Tuesday,4
1937,2026-04-22,대한항공,FSC,KR,오키나와,307558,False,False,1.3,Wednesday,4
1938,2026-04-23,대한항공,FSC,KR,오키나와,343359,False,False,1.3,Thursday,4
1939,2026-04-24,대한항공,FSC,KR,오키나와,322287,False,False,1.3,Friday,4
1940,2026-04-25,대한항공,FSC,KR,오키나와,295128,True,False,1.3,Saturday,4
1941,2026-04-26,대한항공,FSC,KR,오키나와,293935,True,False,1.3,Sunday,4
1942,2026-04-27,대한항공,FSC,KR,오키나와,311711,False,False,1.3,Monday,4
1943,2026-04-28,대한항공,FSC,KR,오키나와,445622,False,True,1.7,Tuesday,4
1944,2026-04-29,대한항공,FSC,KR,오키나와,439111,False,True,1.7,Wednesday,4
1945,2026-04-30,대한항공,FSC,KR,오키나와,445936,False,True,1.7,Thursday,4
1946,2026-05-01,대한항공,FSC,KR,오키나와,472827,False,True,1.9,Friday,5
1947,2026-05-02,대한항공,FSC,KR,오키나와,465564,True,True,1.9,Saturday,5
1948,2026-05-03,대한항공,FSC,KR,오키나와,437975,True,True,1.9,Sunday,5
1949,2026-05-04,대한항공,FSC,KR,오키나와,455008,False,True,1.9,Monday,5
1950,2026-05-05,대한항공,FSC,KR,오키나와,464981,False,True,1.9,Tuesday,5
1951,2026-05-06,대한항공,FSC,KR,오키나와,432429,False,True,1.9,Wednesday,5
1952,2026-05-07,대한항공,FSC,KR,오키나와,234142,False,False,1.0,Thursday,5
1953,2026-05-08,대한항공,FSC,KR,오키나와,252871,False,False,1.0,Friday,5
1954,2026-05-09,대한항공,FSC,KR,오키나와,259688,True,False,1.0,Saturday,5
1955,2026-05-10,대한항공,FSC,KR,오키나와,272718,True,False,1.0,Sunday,5
1956,2026-05-11,대한항공,FSC,KR,오키나와,269482,False,False,1.0,Monday,5
1957,2026-05-12,대한항공,FSC,KR,오키나와,255071,False,False,1.0,Tuesday,5
1958,2026-05-13,대한항공,FSC,KR,오키나와,244093,False,False,1.0,Wednesday,5
1959,2026-05-14,대한항공,FSC,KR,오키나와,254754,False,False,1.0,Thursday,5
1960,2026-05-15,대한항공,FSC,KR,오키나와,262168,False,False,1.0,Friday,5
1961,2026-05-16,대한항공,FSC,KR,오키나와,229069,True,False,1.0,Saturday,5
1962,2026-05-17,대한항공,FSC,KR,오키나와,243531,True,False,1.0,Sunday,5
1963,2026-05-18,대한항공,FSC,KR,오키나와,264854,False,False,1.0,Monday,5
1964,2026-05-19,대한항공,FSC,KR,오키나와,242238,False,False,1.0,Tuesday,5
1965,2026-05-20,대한항공,FSC,KR,오키나와,251564,False,False,1.0,Wednesday,5
1966,2026-05-21,대한항공,FSC,KR,오키나와,252353,False,False,1.0,Thursday,5
1967,2026-05-22,대한항공,FSC,KR,오키나와,232350,False,False,1.0,Friday,5
1968,2026-05-23,대한항공,FSC,KR,오키나와,241166,True,False,1.0,Saturday,5
1969,2026-05-24,대한항공,FSC,KR,오키나와,239791,True,False,1.0,Sunday,5
1970,2026-05-25,대한항공,FSC,KR,오키나와,224499,False,False,1.0,Monday,5
1971,2026-05-26,대한항공,FSC,KR,오키나와,224399,False,False,1.0,Tuesday,5
1972,2026-05-27,대한항공,FSC,KR,오키나와,264452,False,False,1.0,Wednesday,5
1973,2026-05-28,대한항공,FSC,KR,오키나와,236744,False,False,1.0,Thursday,5
1974,2026-05-29,대한항공,FSC,KR,오키나와,248896,False,False,1.0,Friday,5
1975,2026-05-30,대한항공,FSC,KR,오키나와,238016,True,False,1.0,Saturday,5
1976,2026-05-31,대한항공,FSC,KR,오키나와,269857,True,False,1.0,Sunday,5
1977,2026-06-01,대한항공,FSC,KR,오키나와,200651,False,False,0.85,Monday,6
1978,2026-06-02,대한항공,FSC,KR,오키나와,207834,False,False,0.85,Tuesday,6
1979,2026-06-03,대한항공,FSC,KR,오키나와,226514,False,False,0.85,Wednesday,6
1980,2026-06-04,대한항공,FSC,KR,오키나와,225215,False,False,0.85,Thursday,6
1981,2026-06-05,대한항공,FSC,KR,오키나와,197566,False,False,0.85,Friday,6
1982,2026-06-06,대한항공,FSC,KR,오키나와,223559,True,False,0.85,Saturday,6
1983,2026-06-07,대한항공,FSC,KR,오키나와,209037,True,False,0.85,Sunday,6
1984,2026-06-08,대한항공,FSC,KR,오키나와,210081,False,False,0.85,Monday,6
1985,2026-06-09,대한항공,FSC,KR,오키나와,195347,False,False,0.85,Tuesday,6
1986,2026-06-10,대한항공,FSC,KR,오키나와,193118,False,False,0.85,Wednesday,6
1987,2026-06-11,대한항공,FSC,KR,오키나와,220409,False,False,0.85,Thursday,6
1988,2026-06-12,대한항공,FSC,KR,오키나와,210650,False,False,0.85,Friday,6
1989,2026-06-13,대한항공,FSC,KR,오키나와,208137,True,False,0.85,Saturday,6
1990,2026-06-14,대한항공,FSC,KR,오키나와,220476,True,False,0.85,Sunday,6
1991,2026-06-15,대한항공,FSC,KR,오키나와,221994,False,False,0.85,Monday,6
1992,2026-06-16,대한항공,FSC,KR,오키나와,196419,False,False,0.85,Tuesday,6
1993,2026-06-17,대한항공,FSC,KR,오키나와,215447,False,False,0.85,Wednesday,6
1994,2026-06-18,대한항공,FSC,KR,오키나와,195426,False,False,0.85,Thursday,6
1995,2026-06-19,대한항공,FSC,KR,오키나와,221397,False,False,0.85,Friday,6
1996,2026-06-20,대한항공,FSC,KR,오키나와,217417,True,False,0.85,Saturday,6
1997,2026-06-21,대한항공,FSC,KR,오키나와,230050,True,False,0.85,Sunday,6
1998,2026-06-22,대한항공,FSC,KR,오키나와,192627,False,False,0.85,Monday,6
1999,2026-06-23,대한항공,FSC,KR,오키나와,192125,False,False,0.85,Tuesday,6
2000,2026-06-24,대한항공,FSC,KR,오키나와,201617,False,False,0.85,Wednesday,6
2001,2026-06-25,대한항공,FSC,KR,오키나와,200753,False,False,0.85,Thursday,6
2002,2026-06-26,대한항공,FSC,KR,오키나와,200132,False,False,0.85,Friday,6
2003,2026-06-27,대한항공,FSC,KR,오키나와,227927,True,False,0.85,Saturday,6
2004,2026-06-28,대한항공,FSC,KR,오키나와,200240,True,False,0.85,Sunday,6
2005,2026-06-29,대한항공,FSC,KR,오키나와,201185,False,False,0.85,Monday,6
2006,2026-06-30,대한항공,FSC,KR,오키나와,221736,False,False,0.85,Tuesday,6
2007,2026-07-01,대한항공,FSC,KR,오키나와,441912,False,True,1.8,Wednesday,7
2008,2026-07-02,대한항공,FSC,KR,오키나와,471104,False,True,1.8,Thursday,7
2009,2026-07-03,대한항공,FSC,KR,오키나와,407595,False,True,1.8,Friday,7
2010,2026-07-04,대한항공,FSC,KR,오키나와,445290,True,True,1.8,Saturday,7
2011,2026-07-05,대한항공,FSC,KR,오키나와,404761,True,True,1.8,Sunday,7
2012,2026-07-06,대한항공,FSC,KR,오키나와,407353,False,True,1.8,Monday,7
2013,2026-07-07,대한항공,FSC,KR,오키나와,482686,False,True,1.8,Tuesday,7
2014,2026-07-08,대한항공,FSC,KR,오키나와,414191,False,True,1.8,Wednesday,7
2015,2026-07-09,대한항공,FSC,KR,오키나와,449294,False,True,1.8,Thursday,7
2016,2026-07-10,대한항공,FSC,KR,오키나와,438462,False,True,1.8,Friday,7
2017,2026-07-11,대한항공,FSC,KR,오키나와,432770,True,True,1.8,Saturday,7
2018,2026-07-12,대한항공,FSC,KR,오키나와,482097,True,True,1.8,Sunday,7
2019,2026-07-13,대한항공,FSC,KR,오키나와,403708,False,True,1.8,Monday,7
2020,2026-07-14,대한항공,FSC,KR,오키나와,461023,False,True,1.8,Tuesday,7
2021,2026-07-15,대한항공,FSC,KR,오키나와,487771,False,True,1.8,Wednesday,7
2022,2026-07-16,대한항공,FSC,KR,오키나와,451771,False,True,1.8,Thursday,7
2023,2026-07-17,대한항공,FSC,KR,오키나와,485399,False,True,1.8,Friday,7
2024,2026-07-18,대한항공,FSC,KR,오키나와,406425,True,True,1.8,Saturday,7
2025,2026-07-19,대한항공,FSC,KR,오키나와,439149,True,True,1.8,Sunday,7
2026,2026-07-20,대한항공,FSC,KR,오키나와,472207,False,True,2.0,Monday,7
2027,2026-07-21,대한항공,FSC,KR,오키나와,518897,False,True,2.0,Tuesday,7
2028,2026-07-22,대한항공,FSC,KR,오키나와,543744,False,True,2.0,Wednesday,7
2029,2026-07-23,대한항공,FSC,KR,오키나와,471847,False,True,2.0,Thursday,7
2030,2026-07-24,대한항공,FSC,KR,오키나와,511294,False,True,2.0,Friday,7
2031,2026-07-25,대한항공,FSC,KR,오키나와,466051,True,True,2.0,Saturday,7
2032,2026-07-26,대한항공,FSC,KR,오키나와,502480,True,True,2.0,Sunday,7
2033,2026-07-27,대한항공,FSC,KR,오키나와,492422,False,True,2.0,Monday,7
2034,2026-07-28,대한항공,FSC,KR,오키나와,542822,False,True,2.0,Tuesday,7
2035,2026-07-29,대한항공,FSC,KR,오키나와,506765,False,True,2.0,Wednesday,7
2036,2026-07-30,대한항공,FSC,KR,오키나와,481071,False,True,2.0,Thursday,7
2037,2026-07-31,대한항공,FSC,KR,오키나와,457718,False,True,2.0,Friday,7
2038,2026-08-01,대한항공,FSC,KR,오키나와,507544,True,True,2.2,Saturday,8
2039,2026-08-02,대한항공,FSC,KR,오키나와,515626,True,True,2.2,Sunday,8
2040,2026-08-03,대한항공,FSC,KR,오키나와,518425,False,True,2.2,Monday,8
2041,2026-08-04,대한항공,FSC,KR,오키나와,583859,False,True,2.2,Tuesday,8
2042,2026-08-05,대한항공,FSC,KR,오키나와,552280,False,True,2.2,Wednesday,8
2043,2026-08-06,대한항공,FSC,KR,오키나와,548152,False,True,2.2,Thursday,8
2044,2026-08-07,대한항공,FSC,KR,오키나와,503563,False,True,2.2,Friday,8
2045,2026-08-08,대한항공,FSC,KR,오키나와,584898,True,True,2.2,Saturday,8
2046,2026-08-09,대한항공,FSC,KR,오키나와,569913,True,True,2.2,Sunday,8
2047,2026-08-10,대한항공,FSC,KR,오키나와,498423,False,True,2.2,Monday,8
2048,2026-08-11,대한항공,FSC,KR,오키나와,568278,False,True,2.2,Tuesday,8
2049,2026-08-12,대한항공,FSC,KR,오키나와,550350,False,True,2.2,Wednesday,8
2050,2026-08-13,대한항공,FSC,KR,오키나와,499957,False,True,2.2,Thursday,8
2051,2026-08-14,대한항공,FSC,KR,오키나와,541049,False,True,2.2,Friday,8
2052,2026-08-15,대한항공,FSC,KR,오키나와,543930,True,True,2.2,Saturday,8
2053,2026-08-16,대한항공,FSC,KR,오키나와,416560,True,True,1.8,Sunday,8
2054,2026-08-17,대한항공,FSC,KR,오키나와,486191,False,True,1.8,Monday,8
2055,2026-08-18,대한항공,FSC,KR,오키나와,477645,False,True,1.8,Tuesday,8
2056,2026-08-19,대한항공,FSC,KR,오키나와,461490,False,True,1.8,Wednesday,8
2057,2026-08-20,대한항공,FSC,KR,오키나와,443033,False,True,1.8,Thursday,8
2058,2026-08-21,대한항공,FSC,KR,오키나와,438522,False,True,1.8,Friday,8
2059,2026-08-22,대한항공,FSC,KR,오키나와,459878,True,True,1.8,Saturday,8
2060,2026-08-23,대한항공,FSC,KR,오키나와,450456,True,True,1.8,Sunday,8
2061,2026-08-24,대한항공,FSC,KR,오키나와,407319,False,True,1.8,Monday,8
2062,2026-08-25,대한항공,FSC,KR,오키나와,447516,False,True,1.8,Tuesday,8
2063,2026-08-26,대한항공,FSC,KR,오키나와,473755,False,True,1.8,Wednesday,8
2064,2026-08-27,대한항공,FSC,KR,오키나와,442760,False,True,1.8,Thursday,8
2065,2026-08-28,대한항공,FSC,KR,오키나와,406398,False,True,1.8,Friday,8
2066,2026-08-29,대한항공,FSC,KR,오키나와,471958,True,True,1.8,Saturday,8
2067,2026-08-30,대한항공,FSC,KR,오키나와,419737,True,True,1.8,Sunday,8
2068,2026-08-31,대한항공,FSC,KR,오키나와,424849,False,True,1.8,Monday,8
2069,2026-09-01,대한항공,FSC,KR,오키나와,208232,False,False,0.9,Tuesday,9
2070,2026-09-02,대한항공,FSC,KR,오키나와,215620,False,False,0.9,Wednesday,9
2071,2026-09-03,대한항공,FSC,KR,오키나와,234661,False,False,0.9,Thursday,9
2072,2026-09-04,대한항공,FSC,KR,오키나와,224065,False,False,0.9,Friday,9
2073,2026-09-05,대한항공,FSC,KR,오키나와,210025,True,False,0.9,Saturday,9
2074,2026-09-06,대한항공,FSC,KR,오키나와,240066,True,False,0.9,Sunday,9
2075,2026-09-07,대한항공,FSC,KR,오키나와,240144,False,False,0.9,Monday,9
2076,2026-09-08,대한항공,FSC,KR,오키나와,239742,False,False,0.9,Tuesday,9
2077,2026-09-09,대한항공,FSC,KR,오키나와,211539,False,False,0.9,Wednesday,9
2078,2026-09-10,대한항공,FSC,KR,오키나와,221023,False,False,0.9,Thursday,9
2079,2026-09-11,대한항공,FSC,KR,오키나와,244849,False,False,0.9,Friday,9
2080,2026-09-12,대한항공,FSC,KR,오키나와,235342,True,False,0.9,Saturday,9
2081,2026-09-13,대한항공,FSC,KR,오키나와,202092,True,False,0.9,Sunday,9
2082,2026-09-14,대한항공,FSC,KR,오키나와,203790,False,False,0.9,Monday,9
2083,2026-09-15,대한항공,FSC,KR,오키나와,221589,False,False,0.9,Tuesday,9
2084,2026-09-16,대한항공,FSC,KR,오키나와,241467,False,False,0.9,Wednesday,9
2085,2026-09-17,대한항공,FSC,KR,오키나와,224927,False,False,0.9,Thursday,9
2086,2026-09-18,대한항공,FSC,KR,오키나와,223102,False,False,0.9,Friday,9
2087,2026-09-19,대한항공,FSC,KR,오키나와,205588,True,False,0.9,Saturday,9
2088,2026-09-20,대한항공,FSC,KR,오키나와,230198,True,False,0.9,Sunday,9
2089,2026-09-21,대한항공,FSC,KR,오키나와,237578,False,False,0.9,Monday,9
2090,2026-09-22,대한항공,FSC,KR,오키나와,217861,False,False,0.9,Tuesday,9
2091,2026-09-23,대한항공,FSC,KR,오키나와,235503,False,False,0.9,Wednesday,9
2092,2026-09-24,대한항공,FSC,KR,오키나와,243934,False,False,0.9,Thursday,9
2093,2026-09-25,대한항공,FSC,KR,오키나와,209976,False,False,0.9,Friday,9
2094,2026-09-26,대한항공,FSC,KR,오키나와,224241,True,False,0.9,Saturday,9
2095,2026-09-27,대한항공,FSC,KR,오키나와,213697,True,False,0.9,Sunday,9
2096,2026-09-28,대한항공,FSC,KR,오키나와,236273,False,False,0.9,Monday,9
2097,2026-09-29,대한항공,FSC,KR,오키나와,226663,False,False,0.9,Tuesday,9
2098,2026-09-30,대한항공,FSC,KR,오키나와,229207,False,False,0.9,Wednesday,9
2099,2026-10-01,대한항공,FSC,KR,오키나와,315331,False,False,1.2,Thursday,10
2100,2026-10-02,대한항공,FSC,KR,오키나와,291408,False,False,1.2,Friday,10
2101,2026-10-03,대한항공,FSC,KR,오키나와,322306,True,False,1.2,Saturday,10
2102,2026-10-04,대한항공,FSC,KR,오키나와,299565,True,False,1.2,Sunday,10
2103,2026-10-05,대한항공,FSC,KR,오키나와,277241,False,False,1.2,Monday,10
2104,2026-10-06,대한항공,FSC,KR,오키나와,309259,False,False,1.2,Tuesday,10
2105,2026-10-07,대한항공,FSC,KR,오키나와,315054,False,False,1.2,Wednesday,10
2106,2026-10-08,대한항공,FSC,KR,오키나와,286693,False,False,1.2,Thursday,10
2107,2026-10-09,대한항공,FSC,KR,오키나와,318859,False,False,1.2,Friday,10
2108,2026-10-10,대한항공,FSC,KR,오키나와,321773,True,False,1.2,Saturday,10
2109,2026-10-11,대한항공,FSC,KR,오키나와,284321,True,False,1.2,Sunday,10
2110,2026-10-12,대한항공,FSC,KR,오키나와,326379,False,False,1.2,Monday,10
2111,2026-10-13,대한항공,FSC,KR,오키나와,276215,False,False,1.2,Tuesday,10
2112,2026-10-14,대한항공,FSC,KR,오키나와,279863,False,False,1.2,Wednesday,10
2113,2026-10-15,대한항공,FSC,KR,오키나와,278805,False,False,1.2,Thursday,10
2114,2026-10-16,대한항공,FSC,KR,오키나와,321050,False,False,1.2,Friday,10
2115,2026-10-17,대한항공,FSC,KR,오키나와,306783,True,False,1.2,Saturday,10
2116,2026-10-18,대한항공,FSC,KR,오키나와,276893,True,False,1.2,Sunday,10
2117,2026-10-19,대한항공,FSC,KR,오키나와,294048,False,False,1.2,Monday,10
2118,2026-10-20,대한항공,FSC,KR,오키나와,304462,False,False,1.2,Tuesday,10
2119,2026-10-21,대한항공,FSC,KR,오키나와,272807,False,False,1.2,Wednesday,10
2120,2026-10-22,대한항공,FSC,KR,오키나와,320361,False,False,1.2,Thursday,10
2121,2026-10-23,대한항공,FSC,KR,오키나와,315670,False,False,1.2,Friday,10
2122,2026-10-24,대한항공,FSC,KR,오키나와,297909,True,False,1.2,Saturday,10
2123,2026-10-25,대한항공,FSC,KR,오키나와,325403,True,False,1.2,Sunday,10
2124,2026-10-26,대한항공,FSC,KR,오키나와,292705,False,False,1.2,Monday,10
2125,2026-10-27,대한항공,FSC,KR,오키나와,326414,False,False,1.2,Tuesday,10
2126,2026-10-28,대한항공,FSC,KR,오키나와,307594,False,False,1.2,Wednesday,10
2127,2026-10-29,대한항공,FSC,KR,오키나와,305615,False,False,1.2,Thursday,10
2128,2026-10-30,대한항공,FSC,KR,오키나와,277717,False,False,1.2,Friday,10
2129,2026-10-31,대한항공,FSC,KR,오키나와,320332,True,False,1.2,Saturday,10
2130,2026-11-01,대한항공,FSC,KR,오키나와,293284,True,False,1.2,Sunday,11
2131,2026-11-02,대한항공,FSC,KR,오키나와,277496,False,False,1.2,Monday,11
2132,2026-11-03,대한항공,FSC,KR,오키나와,268590,False,False,1.2,Tuesday,11
2133,2026-11-04,대한항공,FSC,KR,오키나와,301156,False,False,1.2,Wednesday,11
2134,2026-11-05,대한항공,FSC,KR,오키나와,299230,False,False,1.2,Thursday,11
2135,2026-11-06,대한항공,FSC,KR,오키나와,310655,False,False,1.2,Friday,11
2136,2026-11-07,대한항공,FSC,KR,오키나와,320828,True,False,1.2,Saturday,11
2137,2026-11-08,대한항공,FSC,KR,오키나와,272566,True,False,1.2,Sunday,11
2138,2026-11-09,대한항공,FSC,KR,오키나와,311378,False,False,1.2,Monday,11
2139,2026-11-10,대한항공,FSC,KR,오키나와,278994,False,False,1.2,Tuesday,11
2140,2026-11-11,대한항공,FSC,KR,오키나와,318918,False,False,1.2,Wednesday,11
2141,2026-11-12,대한항공,FSC,KR,오키나와,316590,False,False,1.2,Thursday,11
2142,2026-11-13,대한항공,FSC,KR,오키나와,300028,False,False,1.2,Friday,11
2143,2026-11-14,대한항공,FSC,KR,오키나와,310113,True,False,1.2,Saturday,11
2144,2026-11-15,대한항공,FSC,KR,오키나와,286550,True,False,1.2,Sunday,11
2145,2026-11-16,대한항공,FSC,KR,오키나와,295883,False,False,1.2,Monday,11
2146,2026-11-17,대한항공,FSC,KR,오키나와,316743,False,False,1.2,Tuesday,11
2147,2026-11-18,대한항공,FSC,KR,오키나와,295175,False,False,1.2,Wednesday,11
2148,2026-11-19,대한항공,FSC,KR,오키나와,289136,False,False,1.2,Thursday,11
2149,2026-11-20,대한항공,FSC,KR,오키나와,297255,False,False,1.2,Friday,11
2150,2026-11-21,대한항공,FSC,KR,오키나와,317137,True,False,1.2,Saturday,11
2151,2026-11-22,대한항공,FSC,KR,오키나와,287791,True,False,1.2,Sunday,11
2152,2026-11-23,대한항공,FSC,KR,오키나와,278182,False,False,1.2,Monday,11
2153,2026-11-24,대한항공,FSC,KR,오키나와,310219,False,False,1.2,Tuesday,11
2154,2026-11-25,대한항공,FSC,KR,오키나와,317002,False,False,1.2,Wednesday,11
2155,2026-11-26,대한항공,FSC,KR,오키나와,273829,False,False,1.2,Thursday,11
2156,2026-11-27,대한항공,FSC,KR,오키나와,282117,False,False,1.2,Friday,11
2157,2026-11-28,대한항공,FSC,KR,오키나와,276290,True,False,1.2,Saturday,11
2158,2026-11-29,대한항공,FSC,KR,오키나와,288549,True,False,1.2,Sunday,11
2159,2026-11-30,대한항공,FSC,KR,오키나와,294644,False,False,1.2,Monday,11
2160,2026-12-01,대한항공,FSC,KR,오키나와,260341,False,False,1.0,Tuesday,12
2161,2026-12-02,대한항공,FSC,KR,오키나와,255496,False,False,1.0,Wednesday,12
2162,2026-12-03,대한항공,FSC,KR,오키나와,253998,False,False,1.0,Thursday,12
2163,2026-12-04,대한항공,FSC,KR,오키나와,240677,False,False,1.0,Friday,12
2164,2026-12-05,대한항공,FSC,KR,오키나와,264935,True,False,1.0,Saturday,12
2165,2026-12-06,대한항공,FSC,KR,오키나와,246575,True,False,1.0,Sunday,12
2166,2026-12-07,대한항공,FSC,KR,오키나와,271763,False,False,1.0,Monday,12
2167,2026-12-08,대한항공,FSC,KR,오키나와,254653,False,False,1.0,Tuesday,12
2168,2026-12-09,대한항공,FSC,KR,오키나와,229462,False,False,1.0,Wednesday,12
2169,2026-12-10,대한항공,FSC,KR,오키나와,256738,False,False,1.0,Thursday,12
2170,2026-12-11,대한항공,FSC,KR,오키나와,239325,False,False,1.0,Friday,12
2171,2026-12-12,대한항공,FSC,KR,오키나와,257241,True,False,1.0,Saturday,12
2172,2026-12-13,대한항공,FSC,KR,오키나와,226654,True,False,1.0,Sunday,12
2173,2026-12-14,대한항공,FSC,KR,오키나와,231874,False,False,1.0,Monday,12
2174,2026-12-15,대한항공,FSC,KR,오키나와,265644,False,False,1.0,Tuesday,12
2175,2026-12-16,대한항공,FSC,KR,오키나와,234468,False,False,1.0,Wednesday,12
2176,2026-12-17,대한항공,FSC,KR,오키나와,264717,False,False,1.0,Thursday,12
2177,2026-12-18,대한항공,FSC,KR,오키나와,237052,False,False,1.0,Friday,12
2178,2026-12-19,대한항공,FSC,KR,오키나와,255086,True,False,1.0,Saturday,12
