hotel_id,date,destination,avg_price_per_night,is_weekend,is_peak_season,month
942,2026-07-31,오사카(간사이),205174,False,True,7
943,2026-08-01,오사카(간사이),260122,True,True,8
944,2026-08-02,오사카(간사이),217852,True,True,8
945,2026-08-03,오사카(간사이),221330,False,True,8
946,2026-08-04,오사카(간사이),207444,False,True,8
947,2026-08-05,오사카(간사이),202144,False,True,8
948,2026-08-06,오사카(간사이),221406,False,True,8
949,2026-08-07,오사카(간사이),230860,False,True,8
950,2026-08-08,오사카(간사이),237753,True,True,8
951,2026-08-09,오사카(간사이),250233,True,True,8
952,2026-08-10,오사카(간사이),219547,False,True,8
953,2026-08-11,오사카(간사이),217231,False,True,8
954,2026-08-12,오사카(간사이),210771,False,True,8
955,2026-08-13,오사카(간사이),214834,False,True,8
956,2026-08-14,오사카(간사이),213391,False,True,8
957,2026-08-15,오사카(간사이),249075,True,True,8
958,2026-08-16,오사카(간사이),182794,True,True,8
959,2026-08-17,오사카(간사이),165334,False,True,8
960,2026-08-18,오사카(간사이),185760,False,True,8
961,2026-08-19,오사카(간사이),181666,False,True,8
962,2026-08-20,오사카(간사이),177487,False,True,8
963,2026-08-21,오사카(간사이),167487,False,True,8
964,2026-08-22,오사카(간사이),194476,True,True,8
965,2026-08-23,오사카(간사이),209473,True,True,8
966,2026-08-24,오사카(간사이),194026,False,True,8
967,2026-08-25,오사카(간사이),187292,False,True,8
968,2026-08-26,오사카(간사이),164156,False,True,8
969,2026-08-27,오사카(간사이),186134,False,True,8
970,2026-08-28,오사카(간사이),170675,False,True,8
971,2026-08-29,오사카(간사이),190683,True,True,8
972,2026-08-30,오사카(간사이),185956,True,True,8
973,2026-08-31,오사카(간사이),189927,False,True,8
974,2026-09-01,오사카(간사이),92674,False,False,9
975,2026-09-02,오사카(간사이),92013,False,False,9
976,2026-09-03,오사카(간사이),93023,False,False,9
977,2026-09-04,오사카(간사이),85261,False,False,9
978,2026-09-05,오사카(간사이),97903,True,False,9
979,2026-09-06,오사카(간사이),101638,True,False,9
980,2026-09-07,오사카(간사이),92458,False,False,9
981,2026-09-08,오사카(간사이),95253,False,False,9
982,2026-09-09,오사카(간사이),86167,False,False,9
983,2026-09-10,오사카(간사이),94866,False,False,9
984,2026-09-11,오사카(간사이),88923,False,False,9
985,2026-09-12,오사카(간사이),102369,True,False,9
986,2026-09-13,오사카(간사이),98123,True,False,9
987,2026-09-14,오사카(간사이),98074,False,False,9
988,2026-09-15,오사카(간사이),84227,False,False,9
989,2026-09-16,오사카(간사이),93150,False,False,9
990,2026-09-17,오사카(간사이),91377,False,False,9
991,2026-09-18,오사카(간사이),84109,False,False,9
992,2026-09-19,오사카(간사이),90406,True,False,9
993,2026-09-20,오사카(간사이),104923,True,False,9
994,2026-09-21,오사카(간사이),83834,False,False,9
995,2026-09-22,오사카(간사이),84357,False,False,9
996,2026-09-23,오사카(간사이),98611,False,False,9
997,2026-09-24,오사카(간사이),93910,False,False,9
998,2026-09-25,오사카(간사이),85508,False,False,9
999,2026-09-26,오사카(간사이),100800,True,False,9
1000,2026-09-27,오사카(간사이),99675,True,False,9
1001,2026-09-28,오사카(간사이),96200,False,False,9
1002,2026-09-29,오사카(간사이),94127,False,False,9
1003,2026-09-30,오사카(간사이),95970,False,False,9
1004,2026-10-01,오사카(간사이),113076,False,False,10
1005,2026-10-02,오사카(간사이),123365,False,False,10
1006,2026-10-03,오사카(간사이),119862,True,False,10
1007,2026-10-04,오사카(간사이),120620,True,False,10
1008,2026-10-05,오사카(간사이),125124,False,False,10
1009,2026-10-06,오사카(간사이),108586,False,False,10
1010,2026-10-07,오사카(간사이),121914,False,False,10
1011,2026-10-08,오사카(간사이),128169,False,False,10
1012,2026-10-09,오사카(간사이),117118,False,False,10
1013,2026-10-10,오사카(간사이),119983,True,False,10
1014,2026-10-11,오사카(간사이),137645,True,False,10
1015,2026-10-12,오사카(간사이),130312,False,False,10
1016,2026-10-13,오사카(간사이),125212,False,False,10
1017,2026-10-14,오사카(간사이),121882,False,False,10
1018,2026-10-15,오사카(간사이),113520,False,False,10
1019,2026-10-16,오사카(간사이),108369,False,False,10
1020,2026-10-17,오사카(간사이),137139,True,False,10
1021,2026-10-18,오사카(간사이),124899,True,False,10
1022,2026-10-19,오사카(간사이),128595,False,False,10
1023,2026-10-20,오사카(간사이),119192,False,False,10
1024,2026-10-21,오사카(간사이),120735,False,False,10
1025,2026-10-22,오사카(간사이),126094,False,False,10
1026,2026-10-23,오사카(간사이),126706,False,False,10
1027,2026-10-24,오사카(간사이),135765,True,False,10
1028,2026-10-25,오사카(간사이),143574,True,False,10
1029,2026-10-26,오사카(간사이),131575,False,False,10
1030,2026-10-27,오사카(간사이),130725,False,False,10
1031,2026-10-28,오사카(간사이),127780,False,False,10
1032,2026-10-29,오사카(간사이),124935,False,False,10
1033,2026-10-30,오사카(간사이),123919,False,False,10
1034,2026-10-31,오사카(간사이),121539,True,False,10
1035,2026-11-01,오사카(간사이),125967,True,False,11
1036,2026-11-02,오사카(간사이),108136,False,False,11
1037,2026-11-03,오사카(간사이),111297,False,False,11
1038,2026-11-04,오사카(간사이),118541,False,False,11
1039,2026-11-05,오사카(간사이),111516,False,False,11
1040,2026-11-06,오사카(간사이),129639,False,False,11
1041,2026-11-07,오사카(간사이),140070,True,False,11
1042,2026-11-08,오사카(간사이),120690,True,False,11
1043,2026-11-09,오사카(간사이),113973,False,False,11
1044,2026-11-10,오사카(간사이),127657,False,False,11
1045,2026-11-11,오사카(간사이),127273,False,False,11
1046,2026-11-12,오사카(간사이),130690,False,False,11
1047,2026-11-13,오사카(간사이),131941,False,False,11
1048,2026-11-14,오사카(간사이),144573,True,False,11
1049,2026-11-15,오사카(간사이),129627,True,False,11
1050,2026-11-16,오사카(간사이),114007,False,False,11
1051,2026-11-17,오사카(간사이),126201,False,False,11
1052,2026-11-18,오사카(간사이),115182,False,False,11
1053,2026-11-19,오사카(간사이),127353,False,False,11
1054,2026-11-20,오사카(간사이),120814,False,False,11
1055,2026-11-21,오사카(간사이),139759,True,False,11
1056,2026-11-22,오사카(간사이),126083,True,False,11
1057,2026-11-23,오사카(간사이),120192,False,False,11
1058,2026-11-24,오사카(간사이),121536,False,False,11
1059,2026-11-25,오사카(간사이),130634,False,False,11
1060,2026-11-26,오사카(간사이),114398,False,False,11
1061,2026-11-27,오사카(간사이),130480,False,False,11
1062,2026-11-28,오사카(간사이),140048,True,False,11
1063,2026-11-29,오사카(간사이),138095,True,False,11
1064,2026-11-30,오사카(간사이),126884,False,False,11
1065,2026-12-01,오사카(간사이),102108,False,False,12
1066,2026-12-02,오사카(간사이),94881,False,False,12
1067,2026-12-03,오사카(간사이),93789,False,False,12
1068,2026-12-04,오사카(간사이),107326,False,False,12
1069,2026-12-05,오사카(간사이),114953,True,False,12
1070,2026-12-06,오사카(간사이),103690,True,False,12
1071,2026-12-07,오사카(간사이),102301,False,False,12
1072,2026-12-08,오사카(간사이),98950,False,False,12
1073,2026-12-09,오사카(간사이),93173,False,False,12
1074,2026-12-10,오사카(간사이),100637,False,False,12
1075,2026-12-11,오사카(간사이),95630,False,False,12
1076,2026-12-12,오사카(간사이),101117,True,False,12
1077,2026-12-13,오사카(간사이),109273,True,False,12
1078,2026-12-14,오사카(간사이),101802,False,False,12
1079,2026-12-15,오사카(간사이),90938,False,False,12
1080,2026-12-16,오사카(간사이),98041,False,False,12
1081,2026-12-17,오사카(간사이),95153,False,False,12
1082,2026-12-18,오사카(간사이),90613,False,False,12
1083,2026-12-19,오사카(간사이),101764,True,False,12
1084,2026-12-20,오사카(간사이),153088,True,True,12
1085,2026-12-21,오사카(간사이),140486,False,True,12
1086,2026-12-22,오사카(간사이),159101,False,True,12
1087,2026-12-23,오사카(간사이),148184,False,True,12
1088,2026-12-24,오사카(간사이),185883,False,True,12
1089,2026-12-25,오사카(간사이),184011,False,True,12
1090,2026-12-26,오사카(간사이),211109,True,True,12
1091,2026-12-27,오사카(간사이),233112,True,True,12
1092,2026-12-28,오사카(간사이),194578,False,True,12
1093,2026-12-29,오사카(간사이),186395,False,True,12
1094,2026-12-30,오사카(간사이),196164,False,True,12
1095,2026-12-31,오사카(간사이),202212,False,True,12
1096,2026-01-01,후쿠오카,163065,False,True,1
1097,2026-01-02,후쿠오카,184595,False,True,1
1098,2026-01-03,후쿠오카,193845,True,True,1
1099,2026-01-04,후쿠오카,178585,True,True,1
1100,2026-01-05,후쿠오카,186260,False,True,1
1101,2026-01-06,후쿠오카,112587,False,False,1
1102,2026-01-07,후쿠오카,110782,False,False,1
1103,2026-01-08,후쿠오카,104585,False,False,1
1104,2026-01-09,후쿠오카,108639,False,False,1
1105,2026-01-10,후쿠오카,116118,True,False,1
1106,2026-01-11,후쿠오카,123566,True,False,1
1107,2026-01-12,후쿠오카,109805,False,False,1
1108,2026-01-13,후쿠오카,98966,False,False,1
1109,2026-01-14,후쿠오카,111090,False,False,1
1110,2026-01-15,후쿠오카,112044,False,False,1
1111,2026-01-16,후쿠오카,105207,False,False,1
1112,2026-01-17,후쿠오카,127728,True,False,1
1113,2026-01-18,후쿠오카,126950,True,False,1
1114,2026-01-19,후쿠오카,100983,False,False,1
1115,2026-01-20,후쿠오카,116732,False,False,1
1116,2026-01-21,후쿠오카,106722,False,False,1
1117,2026-01-22,후쿠오카,112832,False,False,1
1118,2026-01-23,후쿠오카,114784,False,False,1
1119,2026-01-24,후쿠오카,118921,True,False,1
1120,2026-01-25,후쿠오카,116402,True,False,1
1121,2026-01-26,후쿠오카,116973,False,False,1
1122,2026-01-27,후쿠오카,102186,False,False,1
1123,2026-01-28,후쿠오카,102750,False,False,1
1124,2026-01-29,후쿠오카,105010,False,False,1
1125,2026-01-30,후쿠오카,115764,False,False,1
1126,2026-01-31,후쿠오카,129225,True,False,1
1127,2026-02-01,후쿠오카,112148,True,False,2
1128,2026-02-02,후쿠오카,115859,False,False,2
1129,2026-02-03,후쿠오카,102777,False,False,2
1130,2026-02-04,후쿠오카,118165,False,False,2
1131,2026-02-05,후쿠오카,110104,False,False,2
1132,2026-02-06,후쿠오카,97353,False,False,2
1133,2026-02-07,후쿠오카,107730,True,False,2
1134,2026-02-08,후쿠오카,110424,True,False,2
1135,2026-02-09,후쿠오카,101251,False,False,2
1136,2026-02-10,후쿠오카,113780,False,False,2
1137,2026-02-11,후쿠오카,102011,False,False,2
1138,2026-02-12,후쿠오카,118133,False,False,2
1139,2026-02-13,후쿠오카,110940,False,False,2
1140,2026-02-14,후쿠오카,123374,True,False,2
1141,2026-02-15,후쿠오카,112095,True,False,2
1142,2026-02-16,후쿠오카,116482,False,False,2
1143,2026-02-17,후쿠오카,111624,False,False,2
1144,2026-02-18,후쿠오카,115871,False,False,2
1145,2026-02-19,후쿠오카,117859,False,False,2
1146,2026-02-20,후쿠오카,99913,False,False,2
1147,2026-02-21,후쿠오카,109214,True,False,2
1148,2026-02-22,후쿠오카,126008,True,False,2
1149,2026-02-23,후쿠오카,115908,False,False,2
1150,2026-02-24,후쿠오카,109809,False,False,2
1151,2026-02-25,후쿠오카,105105,False,False,2
1152,2026-02-26,후쿠오카,111296,False,False,2
1153,2026-02-27,후쿠오카,103802,False,False,2
1154,2026-02-28,후쿠오카,112584,True,False,2
1155,2026-03-01,후쿠오카,128394,True,False,3
1156,2026-03-02,후쿠오카,110357,False,False,3
1157,2026-03-03,후쿠오카,116618,False,False,3
1158,2026-03-04,후쿠오카,127684,False,False,3
1159,2026-03-05,후쿠오카,124950,False,False,3
1160,2026-03-06,후쿠오카,127334,False,False,3
1161,2026-03-07,후쿠오카,136584,True,False,3
1162,2026-03-08,후쿠오카,124961,True,False,3
1163,2026-03-09,후쿠오카,124301,False,False,3
1164,2026-03-10,후쿠오카,126896,False,False,3
1165,2026-03-11,후쿠오카,127460,False,False,3
1166,2026-03-12,후쿠오카,121286,False,False,3
1167,2026-03-13,후쿠오카,110245,False,False,3
1168,2026-03-14,후쿠오카,116852,True,False,3
1169,2026-03-15,후쿠오카,119618,True,False,3
1170,2026-03-16,후쿠오카,127893,False,False,3
1171,2026-03-17,후쿠오카,116113,False,False,3
1172,2026-03-18,후쿠오카,125306,False,False,3
1173,2026-03-19,후쿠오카,116182,False,False,3
1174,2026-03-20,후쿠오카,148631,False,True,3
1175,2026-03-21,후쿠오카,143324,True,True,3
1176,2026-03-22,후쿠오카,150475,True,True,3
1177,2026-03-23,후쿠오카,142164,False,True,3
1178,2026-03-24,후쿠오카,147762,False,True,3
1179,2026-03-25,후쿠오카,134539,False,True,3
1180,2026-03-26,후쿠오카,151619,False,True,3
1181,2026-03-27,후쿠오카,140094,False,True,3
1182,2026-03-28,후쿠오카,168456,True,True,3
1183,2026-03-29,후쿠오카,145663,True,True,3
1184,2026-03-30,후쿠오카,149176,False,True,3
1185,2026-03-31,후쿠오카,138047,False,True,3
1186,2026-04-01,후쿠오카,152507,False,True,4
1187,2026-04-02,후쿠오카,141182,False,True,4
1188,2026-04-03,후쿠오카,148762,False,True,4
1189,2026-04-04,후쿠오카,172158,True,True,4
1190,2026-04-05,후쿠오카,143213,True,True,4
1191,2026-04-06,후쿠오카,129920,False,True,4
1192,2026-04-07,후쿠오카,151784,False,True,4
1193,2026-04-08,후쿠오카,148216,False,True,4
1194,2026-04-09,후쿠오카,138037,False,True,4
1195,2026-04-10,후쿠오카,143838,False,True,4
1196,2026-04-11,후쿠오카,143888,True,True,4
1197,2026-04-12,후쿠오카,148656,True,True,4
1198,2026-04-13,후쿠오카,141825,False,True,4
1199,2026-04-14,후쿠오카,153620,False,True,4
1200,2026-04-15,후쿠오카,143414,False,True,4
1201,2026-04-16,후쿠오카,119020,False,False,4
1202,2026-04-17,후쿠오카,125745,False,False,4
1203,2026-04-18,후쿠오카,123778,True,False,4
1204,2026-04-19,후쿠오카,133866,True,False,4
1205,2026-04-20,후쿠오카,125463,False,False,4
1206,2026-04-21,후쿠오카,110041,False,False,4
1207,2026-04-22,후쿠오카,113641,False,False,4
1208,2026-04-23,후쿠오카,128227,False,False,4
1209,2026-04-24,후쿠오카,128307,False,False,4
1210,2026-04-25,후쿠오카,121575,True,False,4
1211,2026-04-26,후쿠오카,117540,True,False,4
1212,2026-04-27,후쿠오카,111639,False,False,4
1213,2026-04-28,후쿠오카,149870,False,True,4
1214,2026-04-29,후쿠오카,151194,False,True,4
1215,2026-04-30,후쿠오카,156635,False,True,4
1216,2026-05-01,후쿠오카,184662,False,True,5
1217,2026-05-02,후쿠오카,181717,True,True,5
1218,2026-05-03,후쿠오카,201266,True,True,5
1219,2026-05-04,후쿠오카,157096,False,True,5
1220,2026-05-05,후쿠오카,155332,False,True,5
1221,2026-05-06,후쿠오카,171138,False,True,5
1222,2026-05-07,후쿠오카,82073,False,False,5
1223,2026-05-08,후쿠오카,88064,False,False,5
1224,2026-05-09,후쿠오카,106856,True,False,5
1225,2026-05-10,후쿠오카,93881,True,False,5
1226,2026-05-11,후쿠오카,93707,False,False,5
1227,2026-05-12,후쿠오카,86442,False,False,5
1228,2026-05-13,후쿠오카,81808,False,False,5
1229,2026-05-14,후쿠오카,91020,False,False,5
1230,2026-05-15,후쿠오카,96027,False,False,5
1231,2026-05-16,후쿠오카,97207,True,False,5
1232,2026-05-17,후쿠오카,101322,True,False,5
1233,2026-05-18,후쿠오카,97200,False,False,5
1234,2026-05-19,후쿠오카,95214,False,False,5
1235,2026-05-20,후쿠오카,84489,False,False,5
1236,2026-05-21,후쿠오카,94200,False,False,5
1237,2026-05-22,후쿠오카,90034,False,False,5
1238,2026-05-23,후쿠오카,103870,True,False,5
1239,2026-05-24,후쿠오카,98891,True,False,5
1240,2026-05-25,후쿠오카,83303,False,False,5
1241,2026-05-26,후쿠오카,91258,False,False,5
1242,2026-05-27,후쿠오카,89858,False,False,5
1243,2026-05-28,후쿠오카,90322,False,False,5
1244,2026-05-29,후쿠오카,96820,False,False,5
1245,2026-05-30,후쿠오카,106817,True,False,5
1246,2026-05-31,후쿠오카,98080,True,False,5
1247,2026-06-01,후쿠오카,75822,False,False,6
1248,2026-06-02,후쿠오카,76732,False,False,6
1249,2026-06-03,후쿠오카,76799,False,False,6
1250,2026-06-04,후쿠오카,83390,False,False,6
1251,2026-06-05,후쿠오카,78785,False,False,6
1252,2026-06-06,후쿠오카,80404,True,False,6
1253,2026-06-07,후쿠오카,84680,True,False,6
1254,2026-06-08,후쿠오카,78446,False,False,6
1255,2026-06-09,후쿠오카,78638,False,False,6
1256,2026-06-10,후쿠오카,77804,False,False,6
1257,2026-06-11,후쿠오카,71569,False,False,6
1258,2026-06-12,후쿠오카,69363,False,False,6
1259,2026-06-13,후쿠오카,81420,True,False,6
1260,2026-06-14,후쿠오카,82930,True,False,6
1261,2026-06-15,후쿠오카,69795,False,False,6
1262,2026-06-16,후쿠오카,81319,False,False,6
1263,2026-06-17,후쿠오카,74114,False,False,6
1264,2026-06-18,후쿠오카,82828,False,False,6
1265,2026-06-19,후쿠오카,71212,False,False,6
1266,2026-06-20,후쿠오카,76693,True,False,6
1267,2026-06-21,후쿠오카,83852,True,False,6
1268,2026-06-22,후쿠오카,71743,False,False,6
1269,2026-06-23,후쿠오카,83192,False,False,6
1270,2026-06-24,후쿠오카,69007,False,False,6
1271,2026-06-25,후쿠오카,75163,False,False,6
1272,2026-06-26,후쿠오카,83029,False,False,6
1273,2026-06-27,후쿠오카,82204,True,False,6
1274,2026-06-28,후쿠오카,77302,True,False,6
1275,2026-06-29,후쿠오카,73484,False,False,6
1276,2026-06-30,후쿠오카,76469,False,False,6
1277,2026-07-01,후쿠오카,151798,False,True,7
1278,2026-07-02,후쿠오카,160916,False,True,7
1279,2026-07-03,후쿠오카,172897,False,True,7
1280,2026-07-04,후쿠오카,191480,True,True,7
1281,2026-07-05,후쿠오카,162135,True,True,7
1282,2026-07-06,후쿠오카,151013,False,True,7
1283,2026-07-07,후쿠오카,154719,False,True,7
1284,2026-07-08,후쿠오카,165073,False,True,7
1285,2026-07-09,후쿠오카,157496,False,True,7
1286,2026-07-10,후쿠오카,173146,False,True,7
1287,2026-07-11,후쿠오카,185922,True,True,7
1288,2026-07-12,후쿠오카,163960,True,True,7
1289,2026-07-13,후쿠오카,166035,False,True,7
1290,2026-07-14,후쿠오카,149461,False,True,7
1291,2026-07-15,후쿠오카,154063,False,True,7
1292,2026-07-16,후쿠오카,151563,False,True,7
1293,2026-07-17,후쿠오카,151407,False,True,7
1294,2026-07-18,후쿠오카,182348,True,True,7
1295,2026-07-19,후쿠오카,180466,True,True,7
1296,2026-07-20,후쿠오카,168337,False,True,7
1297,2026-07-21,후쿠오카,197646,False,True,7
1298,2026-07-22,후쿠오카,177186,False,True,7
1299,2026-07-23,후쿠오카,165494,False,True,7
1300,2026-07-24,후쿠오카,166340,False,True,7
1301,2026-07-25,후쿠오카,201322,True,True,7
1302,2026-07-26,후쿠오카,216971,True,True,7
1303,2026-07-27,후쿠오카,182590,False,True,7
1304,2026-07-28,후쿠오카,196165,False,True,7
1305,2026-07-29,후쿠오카,177988,False,True,7
1306,2026-07-30,후쿠오카,177690,False,True,7
1307,2026-07-31,후쿠오카,180000,False,True,7
1308,2026-08-01,후쿠오카,226399,True,True,8
1309,2026-08-02,후쿠오카,212033,True,True,8
1310,2026-08-03,후쿠오카,212409,False,True,8
1311,2026-08-04,후쿠오카,179359,False,True,8
1312,2026-08-05,후쿠오카,195614,False,True,8
1313,2026-08-06,후쿠오카,198435,False,True,8
1314,2026-08-07,후쿠오카,202238,False,True,8
1315,2026-08-08,후쿠오카,208045,True,True,8
1316,2026-08-09,후쿠오카,214641,True,True,8
1317,2026-08-10,후쿠오카,197387,False,True,8
1318,2026-08-11,후쿠오카,205401,False,True,8
1319,2026-08-12,후쿠오카,208832,False,True,8
1320,2026-08-13,후쿠오카,207417,False,True,8
1321,2026-08-14,후쿠오카,191726,False,True,8
1322,2026-08-15,후쿠오카,239556,True,True,8
1323,2026-08-16,후쿠오카,190626,True,True,8
1324,2026-08-17,후쿠오카,154224,False,True,8
1325,2026-08-18,후쿠오카,152121,False,True,8
1326,2026-08-19,후쿠오카,155974,False,True,8
1327,2026-08-20,후쿠오카,160455,False,True,8
1328,2026-08-21,후쿠오카,173365,False,True,8
1329,2026-08-22,후쿠오카,188120,True,True,8
1330,2026-08-23,후쿠오카,190718,True,True,8
1331,2026-08-24,후쿠오카,154611,False,True,8
1332,2026-08-25,후쿠오카,165028,False,True,8
1333,2026-08-26,후쿠오카,154977,False,True,8
1334,2026-08-27,후쿠오카,149332,False,True,8
1335,2026-08-28,후쿠오카,167968,False,True,8
1336,2026-08-29,후쿠오카,165476,True,True,8
1337,2026-08-30,후쿠오카,184176,True,True,8
1338,2026-08-31,후쿠오카,166794,False,True,8
1339,2026-09-01,후쿠오카,86026,False,False,9
1340,2026-09-02,후쿠오카,75160,False,False,9
1341,2026-09-03,후쿠오카,85592,False,False,9
1342,2026-09-04,후쿠오카,89088,False,False,9
1343,2026-09-05,후쿠오카,95355,True,False,9
1344,2026-09-06,후쿠오카,93587,True,False,9
1345,2026-09-07,후쿠오카,83627,False,False,9
1346,2026-09-08,후쿠오카,79732,False,False,9
1347,2026-09-09,후쿠오카,84734,False,False,9
1348,2026-09-10,후쿠오카,84631,False,False,9
1349,2026-09-11,후쿠오카,83130,False,False,9
1350,2026-09-12,후쿠오카,94379,True,False,9
1351,2026-09-13,후쿠오카,88186,True,False,9
1352,2026-09-14,후쿠오카,74864,False,False,9
1353,2026-09-15,후쿠오카,81956,False,False,9
1354,2026-09-16,후쿠오카,77193,False,False,9
1355,2026-09-17,후쿠오카,79127,False,False,9
1356,2026-09-18,후쿠오카,73182,False,False,9
1357,2026-09-19,후쿠오카,87011,True,False,9
1358,2026-09-20,후쿠오카,94602,True,False,9
1359,2026-09-21,후쿠오카,81692,False,False,9
1360,2026-09-22,후쿠오카,73058,False,False,9
1361,2026-09-23,후쿠오카,80511,False,False,9
1362,2026-09-24,후쿠오카,77621,False,False,9
1363,2026-09-25,후쿠오카,80636,False,False,9
1364,2026-09-26,후쿠오카,87401,True,False,9
1365,2026-09-27,후쿠오카,96797,True,False,9
1366,2026-09-28,후쿠오카,73567,False,False,9
1367,2026-09-29,후쿠오카,83974,False,False,9
1368,2026-09-30,후쿠오카,86686,False,False,9
1369,2026-10-01,후쿠오카,117919,False,False,10
1370,2026-10-02,후쿠오카,101036,False,False,10
1371,2026-10-03,후쿠오카,119543,True,False,10
1372,2026-10-04,후쿠오카,107955,True,False,10
1373,2026-10-05,후쿠오카,107982,False,False,10
1374,2026-10-06,후쿠오카,99909,False,False,10
1375,2026-10-07,후쿠오카,115298,False,False,10
1376,2026-10-08,후쿠오카,99659,False,False,10
1377,2026-10-09,후쿠오카,108287,False,False,10
1378,2026-10-10,후쿠오카,119301,True,False,10
1379,2026-10-11,후쿠오카,130006,True,False,10
1380,2026-10-12,후쿠오카,111347,False,False,10
1381,2026-10-13,후쿠오카,103417,False,False,10
1382,2026-10-14,후쿠오카,102401,False,False,10
1383,2026-10-15,후쿠오카,99970,False,False,10
1384,2026-10-16,후쿠오카,113540,False,False,10
1385,2026-10-17,후쿠오카,123332,True,False,10
1386,2026-10-18,후쿠오카,121410,True,False,10
1387,2026-10-19,후쿠오카,98082,False,False,10
1388,2026-10-20,후쿠오카,113677,False,False,10
1389,2026-10-21,후쿠오카,111064,False,False,10
1390,2026-10-22,후쿠오카,118019,False,False,10
1391,2026-10-23,후쿠오카,109883,False,False,10
1392,2026-10-24,후쿠오카,114141,True,False,10
1393,2026-10-25,후쿠오카,115984,True,False,10
1394,2026-10-26,후쿠오카,100998,False,False,10
1395,2026-10-27,후쿠오카,112814,False,False,10
1396,2026-10-28,후쿠오카,112486,False,False,10
1397,2026-10-29,후쿠오카,101534,False,False,10
1398,2026-10-30,후쿠오카,100623,False,False,10
1399,2026-10-31,후쿠오카,108749,True,False,10
1400,2026-11-01,후쿠오카,128588,True,False,11
1401,2026-11-02,후쿠오카,102234,False,False,11
1402,2026-11-03,후쿠오카,104633,False,False,11
1403,2026-11-04,후쿠오카,103258,False,False,11
1404,2026-11-05,후쿠오카,106134,False,False,11
1405,2026-11-06,후쿠오카,112623,False,False,11
1406,2026-11-07,후쿠오카,127605,True,False,11
1407,2026-11-08,후쿠오카,111258,True,False,11
1408,2026-11-09,후쿠오카,112026,False,False,11
1409,2026-11-10,후쿠오카,104815,False,False,11
1410,2026-11-11,후쿠오카,118379,False,False,11
1411,2026-11-12,후쿠오카,103656,False,False,11
1412,2026-11-13,후쿠오카,97355,False,False,11
1413,2026-11-14,후쿠오카,119171,True,False,11
1414,2026-11-15,후쿠오카,110501,True,False,11
1415,2026-11-16,후쿠오카,98161,False,False,11
1416,2026-11-17,후쿠오카,112282,False,False,11
1417,2026-11-18,후쿠오카,113016,False,False,11
1418,2026-11-19,후쿠오카,107151,False,False,11
1419,2026-11-20,후쿠오카,111820,False,False,11
1420,2026-11-21,후쿠오카,119708,True,False,11
1421,2026-11-22,후쿠오카,121884,True,False,11
1422,2026-11-23,후쿠오카,110088,False,False,11
1423,2026-11-24,후쿠오카,111581,False,False,11
1424,2026-11-25,후쿠오카,101512,False,False,11
1425,2026-11-26,후쿠오카,103004,False,False,11
1426,2026-11-27,후쿠오카,106703,False,False,11
1427,2026-11-28,후쿠오카,117520,True,False,11
1428,2026-11-29,후쿠오카,125320,True,False,11
1429,2026-11-30,후쿠오카,105135,False,False,11
1430,2026-12-01,후쿠오카,83925,False,False,12
1431,2026-12-02,후쿠오카,85526,False,False,12
1432,2026-12-03,후쿠오카,84865,False,False,12
1433,2026-12-04,후쿠오카,94169,False,False,12
1434,2026-12-05,후쿠오카,98412,True,False,12
1435,2026-12-06,후쿠오카,103130,True,False,12
1436,2026-12-07,후쿠오카,88491,False,False,12
1437,2026-12-08,후쿠오카,97015,False,False,12
1438,2026-12-09,후쿠오카,98703,False,False,12
1439,2026-12-10,후쿠오카,93057,False,False,12
1440,2026-12-11,후쿠오카,96548,False,False,12
1441,2026-12-12,후쿠오카,99157,True,False,12
1442,2026-12-13,후쿠오카,107605,True,False,12
1443,2026-12-14,후쿠오카,95968,False,False,12
1444,2026-12-15,후쿠오카,98852,False,False,12
1445,2026-12-16,후쿠오카,92215,False,False,12
1446,2026-12-17,후쿠오카,95025,False,False,12
1447,2026-12-18,후쿠오카,90771,False,False,12
1448,2026-12-19,후쿠오카,94230,True,False,12
1449,2026-12-20,후쿠오카,144186,True,True,12
1450,2026-12-21,후쿠오카,145638,False,True,12
1451,2026-12-22,후쿠오카,123010,False,True,12
1452,2026-12-23,후쿠오카,137469,False,True,12
1453,2026-12-24,후쿠오카,175409,False,True,12
1454,2026-12-25,후쿠오카,175920,False,True,12
1455,2026-12-26,후쿠오카,213229,True,True,12
1456,2026-12-27,후쿠오카,212011,True,True,12
1457,2026-12-28,후쿠오카,183558,False,True,12
1458,2026-12-29,후쿠오카,171825,False,True,12
1459,2026-12-30,후쿠오카,179116,False,True,12
1460,2026-12-31,후쿠오카,176698,False,True,12
1461,2026-01-01,삿포로,276656,False,True,1
1462,2026-01-02,삿포로,262358,False,True,1
1463,2026-01-03,삿포로,316203,True,True,1
1464,2026-01-04,삿포로,301074,True,True,1
1465,2026-01-05,삿포로,294166,False,True,1
1466,2026-01-06,삿포로,164816,False,False,1
1467,2026-01-07,삿포로,168645,False,False,1
1468,2026-01-08,삿포로,155690,False,False,1
1469,2026-01-09,삿포로,187844,False,False,1
1470,2026-01-10,삿포로,188386,True,False,1
1471,2026-01-11,삿포로,170201,True,False,1
1472,2026-01-12,삿포로,172410,False,False,1
1473,2026-01-13,삿포로,183666,False,False,1
1474,2026-01-14,삿포로,180321,False,False,1
1475,2026-01-15,삿포로,177871,False,False,1
